P3;15;1785220926712;TRIAL_START;;;;;
;15;1785220927138;DOWN;A;4;4;0.18;65197
;15;1785220927235;UP;A;4;4;0.00;65257
;15;1785220927625;DOWN;A;4;4;0.00;131
;15;1785220927820;TICK;A;3;3;0.24;311
;15;1785220928168;UP;A;3;3;0.33;651
;15;1785220928267;DOWN;A;3;3;0.34;771
;15;1785220928315;UP;A;3;3;0.34;811
;15;1785220928412;DOWN;A;3;3;0.35;901
;15;1785220928461;UP;A;3;3;0.40;981
;15;1785220928477;SELECT;A;3;3;0.40;981
;15;1785220928900;DOWN;A;2;2;0.52;1381
;15;1785220928997;UP;A;2;2;0.52;1521
;15;1785220929143;DOWN;A;2;2;0.57;1621
;15;1785220929194;UP;A;2;2;0.57;1681
;15;1785220929209;SELECT;A;2;2;0.57;1681
;15;1785220930217;DOWN;A;0;0;0.85;2731
;15;1785220930362;UP;A;0;0;0.90;2871
;15;1785220930459;DOWN;A;0;0;0.92;2981
;15;1785220930557;UP;A;0;0;0.92;3081
;15;1785220930573;SELECT;A;0;0;0.92;3081
;15;1785220930647;DOWN;A;0;0;0.96;3141
;15;1785220930747;UP;A;0;0;0.96;3251
;15;1785220931824;DOWN;B;4;9;0.01;4322
;15;1785220932263;TICK;B;3;8;0.24;4692
;15;1785220932703;UP;B;3;8;0.22;5182
;15;1785220932802;DOWN;B;4;9;0.18;5282
;15;1785220932849;UP;B;4;9;0.18;5362
;15;1785220932946;DOWN;B;4;9;0.18;5442
;15;1785220932994;UP;B;4;9;0.18;5492
;15;1785220933043;SELECT;B;4;9;0.18;5492
;15;1785220933072;TRIAL_END_FAILED;;;;;
;15;1785220934506;DOWN;A;3;3;0.29;7031
;15;1785220934557;TICK;A;4;4;0.15;7061
;15;1785220934598;UP;A;4;4;0.05;7101
;15;1785220934895;DOWN;A;4;4;0.00;7411
;15;1785220935140;TICK;A;3;3;0.24;7661
;15;1785220935675;UP;A;3;3;0.24;8171
;15;1785220935725;DOWN;A;3;3;0.24;8241
;15;1785220935822;UP;A;3;3;0.24;8341
;15;1785220936700;DOWN;A;1;1;0.63;9191
;15;1785220936748;UP;A;1;1;0.63;9241
;15;1785220936944;DOWN;A;4;4;0.01;9441
;15;1785220937333;TICK;A;3;3;0.24;9831
;15;1785220937918;UP;A;3;3;0.29;10421
;15;1785220938358;DOWN;A;4;4;0.02;10881
;15;1785220938455;UP;A;4;4;0.07;10951
;15;1785220938503;DOWN;A;4;4;0.08;11021
;15;1785220938600;UP;A;4;4;0.07;11101
;15;1785220938624;SELECT;A;4;4;0.07;11101
;15;1785220938989;DOWN;A;3;3;0.29;11511
;15;1785220939038;UP;A;3;3;0.29;11551
;15;1785220939134;DOWN;A;3;3;0.29;11651
;15;1785220939235;UP;A;3;3;0.34;11721
;15;1785220939249;SELECT;A;3;3;0.34;11721
;15;1785220939771;DOWN;A;3;3;0.22;12251
;15;1785220941769;DELETE;A;3;3;0.22;14251
;15;1785220942356;DELETE;A;3;3;0.22;14851
;15;1785220942840;TICK;A;4;4;0.15;15351
;15;1785220942848;UP;A;4;4;0.15;15361
;15;1785220943622;DOWN;A;4;4;0.04;16061
;15;1785220944208;UP;A;4;4;0.18;16691
;15;1785220946450;DOWN;A;4;4;0.01;18931
;15;1785220947036;TICK;A;3;3;0.24;19521
;15;1785220947522;UP;A;3;3;0.29;20011
;15;1785220947620;DOWN;A;3;3;0.24;20111
;15;1785220947668;UP;A;3;3;0.24;20181
;15;1785220947766;DOWN;A;3;3;0.25;20271
;15;1785220947863;UP;A;3;3;0.29;20361
;15;1785220947876;SELECT;A;3;3;0.29;20361
;15;1785220948500;DOWN;A;2;2;0.40;21021
;15;1785220948594;UP;A;2;2;0.40;21111
;15;1785220948692;DOWN;A;2;2;0.40;21181
;15;1785220948744;UP;A;2;2;0.40;21261
;15;1785220948759;SELECT;A;2;2;0.40;21261
;15;1785220949667;DOWN;A;1;1;0.67;22171
;15;1785220949814;UP;A;1;1;0.68;22301
;15;1785220949910;DOWN;A;0;0;0.87;22391
;15;1785220950008;UP;A;0;0;0.88;22531
;15;1785220950352;DOWN;A;0;0;0.96;22841
;15;1785220950643;TICK;A;1;1;0.75;23121
;15;1785220950739;TICK;A;0;0;0.84;23241
;15;1785220950837;UP;A;0;0;0.99;23361
;15;1785220951082;DOWN;A;0;0;0.96;23571
;15;1785220951094;UP;A;0;0;0.96;23581
;15;1785220951276;DOWN;A;0;0;0.99;23791
;15;1785220951374;UP;A;0;0;0.96;23871
;15;1785220951389;SELECT;A;0;0;0.96;23871
;15;1785220951439;DOWN;A;0;0;0.96;23941
;15;1785220951516;UP;A;0;0;0.96;24031
;15;1785220952057;DOWN;B;1;6;0.74;24552
;15;1785220952105;TICK;B;2;7;0.53;24612
;15;1785220952156;TICK;B;3;8;0.31;24642
;15;1785220952192;TICK;B;4;9;0.13;24672
;15;1785220952246;UP;B;4;9;0.00;24772
;15;1785220952787;DOWN;B;4;9;0.00;25292
;15;1785220953226;TICK;B;3;8;0.24;25752
;15;1785220953617;UP;B;3;8;0.33;26112
;15;1785220953763;DOWN;B;3;8;0.24;26242
;15;1785220953811;UP;B;3;8;0.24;26292
;15;1785220953860;DOWN;B;3;8;0.29;26372
;15;1785220953904;UP;B;3;8;0.29;26432
;15;1785220953911;SELECT;B;3;8;0.29;26432
;15;1785220953930;TRIAL_END_SUCCESS;;;;;
