P1;2;1785176043170;TRIAL_START;;;;;
;2;1785176046161;DOWN;A;0;0;0.96;38736
;2;1785176046306;UP;A;0;0;0.96;38846
;2;1785176046356;DOWN;A;0;0;0.96;38916
;2;1785176046455;UP;A;0;0;0.96;38996
;2;1785176046459;SELECT;A;0;0;0.96;38996
;2;1785176047966;DOWN;A;1;1;0.79;40496
;2;1785176049964;DELETE;A;1;1;0.80;42497
;2;1785176050353;UP;A;1;1;0.79;42897
;2;1785176052596;DOWN;B;0;5;0.90;45138
;2;1785176052646;UP;B;0;5;0.85;45208
;2;1785176052742;DOWN;B;0;5;0.85;45308
;2;1785176052792;UP;B;0;5;0.85;45338
;2;1785176052797;SELECT;B;0;5;0.85;45338
;2;1785176055571;DOWN;B;0;5;0.96;48108
;2;1785176055862;TICK;B;1;6;0.74;48438
;2;1785176057276;TICK;B;2;7;0.53;49858
;2;1785176057715;UP;B;2;7;0.52;50268
;2;1785176057861;DOWN;B;2;7;0.52;50428
;2;1785176057958;UP;B;2;7;0.46;50518
;2;1785176058057;DOWN;B;2;7;0.46;50618
;2;1785176058106;UP;B;2;7;0.40;50658
;2;1785176058108;SELECT;B;2;7;0.40;50658
;2;1785176059127;DOWN;A;0;0;0.96;51667
;2;1785176059418;TICK;A;1;1;0.75;51957
;2;1785176060104;TICK;A;2;2;0.54;52647
;2;1785176060737;UP;A;2;2;0.52;53277
;2;1785176060884;DOWN;A;2;2;0.52;53407
;2;1785176060932;UP;A;2;2;0.52;53507
;2;1785176061030;DOWN;A;2;2;0.52;53587
;2;1785176061128;UP;A;2;2;0.52;53677
;2;1785176061134;SELECT;A;2;2;0.52;53677
;2;1785176061517;DOWN;A;2;2;0.52;54067
;2;1785176062201;TICK;A;3;3;0.35;54767
;2;1785176062687;UP;A;3;3;0.34;55247
;2;1785176062834;DOWN;A;3;3;0.29;55417
;2;1785176062931;UP;A;3;3;0.29;55497
;2;1785176063028;DOWN;A;3;3;0.29;55587
;2;1785176063132;UP;A;3;3;0.29;55667
;2;1785176063137;SELECT;A;3;3;0.29;55667
;2;1785176063165;TRIAL_END_SUCCESS;;;;;
