P5;6;1785225103435;TRIAL_START;;;;;
;6;1785225104767;DOWN;B;2;7;0.52;48486
;6;1785225104865;UP;B;2;7;0.52;48576
;6;1785225104961;DOWN;B;2;7;0.57;48656
;6;1785225105014;UP;B;2;7;0.52;48736
;6;1785225105030;SELECT;B;2;7;0.52;48736
;6;1785225105401;DOWN;B;2;7;0.52;49106
;6;1785225105450;UP;B;2;7;0.52;49176
;6;1785225105549;DOWN;B;2;7;0.52;49276
;6;1785225105598;UP;B;2;7;0.52;49326
;6;1785225105613;SELECT;B;2;7;0.52;49326
;6;1785225106329;DOWN;A;1;1;0.63;50056
;6;1785225106425;UP;A;1;1;0.63;50126
;6;1785225106474;DOWN;A;1;1;0.63;50196
;6;1785225106571;UP;A;1;1;0.63;50276
;6;1785225106587;SELECT;A;1;1;0.63;50276
;6;1785225106964;DOWN;A;2;2;0.57;50646
;6;1785225107010;UP;A;2;2;0.58;50716
;6;1785225107596;DOWN;A;2;2;0.59;51296
;6;1785225109595;DELETE;A;2;2;0.62;53296
;6;1785225109885;UP;A;2;2;0.59;53606
;6;1785225110080;DOWN;A;2;2;0.44;53806
;6;1785225110178;UP;A;2;2;0.40;53886
;6;1785225110226;DOWN;A;2;2;0.44;53946
;6;1785225110326;UP;A;2;2;0.45;54026
;6;1785225110340;SELECT;A;2;2;0.45;54026
;6;1785225110666;DOWN;A;2;2;0.40;54396
;6;1785225110764;UP;A;2;2;0.45;54456
;6;1785225110815;DOWN;A;2;2;0.45;54536
;6;1785225110910;UP;A;2;2;0.40;54606
;6;1785225110925;SELECT;A;2;2;0.40;54606
;6;1785225110943;TRIAL_END_SUCCESS;;;;;
