P1;1;1785175954866;TRIAL_START;;;;;
;1;1785175956503;DOWN;A;0;0;0.92;14620
;1;1785175956601;UP;A;0;0;0.96;14710
;1;1785175956747;DOWN;A;0;0;0.92;14800
;1;1785175956844;UP;A;0;0;0.96;14880
;1;1785175956845;SELECT;A;0;0;0.96;14880
;1;1785175963140;DOWN;A;1;1;0.74;21210
;1;1785175965188;DELETE;A;1;1;0.79;23210
;1;1785175965577;UP;A;1;1;0.82;23650
;1;1785175966017;DOWN;B;0;5;0.96;24131
;1;1785175966113;UP;B;0;5;0.96;24231
;1;1785175966212;DOWN;B;0;5;0.91;24321
;1;1785175966309;UP;B;0;5;0.96;24381
;1;1785175966314;SELECT;B;0;5;0.96;24381
;1;1785175966795;DOWN;B;0;5;0.96;24911
;1;1785175967138;TICK;B;1;6;0.75;25221
;1;1785175967868;TICK;B;2;7;0.53;25961
;1;1785175968308;UP;B;2;7;0.40;26401
;1;1785175968543;DOWN;B;2;7;0.40;26661
;1;1785175968640;UP;B;2;7;0.40;26751
;1;1785175968742;DOWN;B;2;7;0.44;26851
;1;1785175968789;UP;B;2;7;0.40;26911
;1;1785175968790;SELECT;B;2;7;0.40;26911
;1;1785175969965;DOWN;B;2;7;0.52;28051
;1;1785175972012;DELETE;B;2;7;0.50;30051
;1;1785175972402;UP;B;2;7;0.52;30481
;1;1785175972695;DOWN;B;0;5;0.96;30801
;1;1785175972938;TICK;B;1;6;0.73;31041
;1;1785175973572;TICK;B;2;7;0.53;31671
;1;1785175974011;UP;B;2;7;0.52;32091
;1;1785175974255;DOWN;B;2;7;0.52;32351
;1;1785175974353;UP;B;2;7;0.52;32441
;1;1785175974400;DOWN;B;2;7;0.52;32521
;1;1785175974500;UP;B;2;7;0.52;32581
;1;1785175974504;SELECT;B;2;7;0.52;32581
;1;1785175975621;DOWN;A;0;0;0.96;33730
;1;1785175975960;TICK;A;1;1;0.75;34050
;1;1785175976693;TICK;A;2;2;0.54;34800
;1;1785175977278;UP;A;2;2;0.52;35360
;1;1785175977474;DOWN;A;2;2;0.52;35580
;1;1785175977570;UP;A;2;2;0.52;35680
;1;1785175977669;DOWN;A;2;2;0.52;35770
;1;1785175977766;UP;A;2;2;0.52;35850
;1;1785175977769;SELECT;A;2;2;0.52;35850
;1;1785175978352;DOWN;A;2;2;0.52;36470
;1;1785175978789;TICK;A;3;3;0.35;36870
;1;1785175979323;UP;A;3;3;0.29;37400
;1;1785175979470;DOWN;A;3;3;0.29;37570
;1;1785175979520;UP;A;3;3;0.29;37640
;1;1785175979618;DOWN;A;3;3;0.29;37730
;1;1785175979716;UP;A;3;3;0.29;37810
;1;1785175979717;SELECT;A;3;3;0.29;37810
;1;1785175979752;TRIAL_END_FAILED;;;;;
;1;1785175982400;DOWN;B;0;5;0.90;40511
;1;1785175982494;UP;B;0;5;0.90;40581
;1;1785175982590;DOWN;B;0;5;0.90;40681
;1;1785175982738;UP;B;0;5;0.96;40761
;1;1785175982744;SELECT;B;0;5;0.96;40761
;1;1785175983271;DOWN;B;0;5;0.85;41331
;1;1785175983417;TICK;B;1;6;0.70;41521
;1;1785175983909;TICK;B;2;7;0.53;42001
;1;1785175984248;UP;B;2;7;0.52;42271
;1;1785175984394;DOWN;B;2;7;0.46;42471
;1;1785175984444;UP;B;2;7;0.46;42541
;1;1785175984541;DOWN;B;2;7;0.46;42641
;1;1785175984590;UP;B;2;7;0.46;42681
;1;1785175984592;SELECT;B;2;7;0.46;42681
;1;1785175985416;DOWN;A;0;0;0.96;43520
;1;1785175985613;TICK;A;1;1;0.75;43720
;1;1785175986248;TICK;A;2;2;0.53;44340
;1;1785175987174;UP;A;2;2;0.52;45290
;1;1785175987369;DOWN;A;2;2;0.52;45450
;1;1785175987467;UP;A;2;2;0.46;45540
;1;1785175987515;DOWN;A;2;2;0.46;45630
;1;1785175987662;UP;A;2;2;0.52;45750
;1;1785175987671;SELECT;A;2;2;0.52;45750
;1;1785175988147;DOWN;A;2;2;0.40;46201
;1;1785175988292;TICK;A;3;3;0.35;46371
;1;1785175988831;UP;A;3;3;0.24;46921
;1;1785175989026;DOWN;A;4;4;0.18;47111
;1;1785175989126;UP;A;4;4;0.18;47231
;1;1785175989270;DOWN;A;3;3;0.23;47321
;1;1785175989319;UP;A;3;3;0.23;47411
;1;1785175989757;DOWN;A;3;3;0.29;47831
;1;1785175989807;UP;A;3;3;0.29;47921
;1;1785175989905;DOWN;A;3;3;0.24;48011
;1;1785175990001;UP;A;3;3;0.24;48081
;1;1785175990006;SELECT;A;3;3;0.24;48081
;1;1785175990031;TRIAL_END_FAILED;;;;;
;1;1785175994049;DOWN;A;2;2;0.52;52131
;1;1785175994054;DOWN;B;0;5;0.85;52142
;1;1785175994829;UP;A;2;2;0.52;52921
;1;1785175994834;UP;B;0;5;0.96;52922
;1;1785175994876;DOWN;A;2;2;0.52;52971
;1;1785175996145;UP;A;2;2;0.40;54231
;1;1785175996972;DOWN;B;0;5;0.91;55052
;1;1785175997021;UP;B;0;5;0.91;55142
;1;1785175997120;DOWN;B;0;5;0.90;55222
;1;1785175997216;UP;B;0;5;0.90;55322
;1;1785175997222;SELECT;B;0;5;0.90;55322
;1;1785175997603;DOWN;B;0;5;0.91;55712
;1;1785175997799;TICK;B;1;6;0.74;55882
;1;1785175998289;TICK;B;2;7;0.52;56362
;1;1785175998630;UP;B;2;7;0.40;56712
;1;1785175998874;DOWN;B;2;7;0.40;56952
;1;1785175998879;TICK;B;3;8;0.35;56962
;1;1785175998922;UP;B;3;8;0.35;57032
;1;1785175999020;DOWN;B;2;7;0.40;57132
;1;1785175999069;UP;B;2;7;0.36;57182
;1;1785175999899;DOWN;B;2;7;0.40;57992
;1;1785175999947;UP;B;2;7;0.40;58032
;1;1785176000044;DOWN;B;2;7;0.45;58152
;1;1785176000098;UP;B;2;7;0.40;58192
